ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|EarliestSampleDate|LastSampleDate|Median|SufficientData|Independent|tau|p|SenSlope|SenIntercept|ChiSquared|pChiSquared|ub|lb|Trend|Website|TrendIcon|TrendText
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKCB|Water Temperature|Surface|48829|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|27.4|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKCB|pH|Surface|48063|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|8.1|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Dissolved Oxygen|Surface|13514|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|6.4|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Dissolved Oxygen Saturation|Surface|17063|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|100.2|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Salinity|Surface|13641|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|37.9|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Specific Conductivity|Surface|13641|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|57.01|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Turbidity|Surface|19289|2|2021|2022|2021-09-16T12:00:00Z|2022-09-23T04:45:00Z|3|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Water Temperature|Surface|30145|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|26.7|FALSE|||||||||||1|2|Insufficient data
Coupon Bight Aquatic Preserve|13|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|pH|Surface|22914|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|8.1|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Dissolved Oxygen|Bottom|478415|19|2004|2022|2004-07-14T09:15:00Z|2022-08-30T08:00:00Z|5.6|TRUE|TRUE|0.21957|0.00003|0.0387|5.09575|20.9159|0.0343|0.06202|0.02178|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Dissolved Oxygen Saturation|Bottom|480233|19|2004|2022|2004-07-14T09:15:00Z|2022-08-30T08:00:00Z|81.6|TRUE|TRUE|0.30574|0|0.68159|75.49737|13.4272|0.2663|0.95978|0.45278|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Salinity|Bottom|567163|19|2004|2022|2004-07-14T09:15:00Z|2022-10-11T12:30:00Z|30.7|TRUE|TRUE|-0.13175|0.01101|-0.098|32.17017|4.7446|0.9429|-0.02504|-0.17613|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Specific Conductivity|Bottom|564193|19|2004|2022|2004-07-14T09:15:00Z|2022-10-11T12:30:00Z|47.15|TRUE|TRUE|-0.12726|0.01496|-0.1376|49.14421|4.3113|0.9599|-0.0284|-0.24257|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Turbidity|Bottom|510965|19|2004|2022|2004-08-20T09:15:00Z|2022-10-11T12:30:00Z|4|TRUE|TRUE|0.1797|0.00048|0.12553|3.78822|11.0838|0.4363|0.16844|0.05457|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Water Temperature|Bottom|617636|19|2004|2022|2004-07-14T09:15:00Z|2022-10-11T12:30:00Z|26.8|TRUE|TRUE|0.24869|0|0.06076|25.69058|6.3259|0.8508|0.08466|0.03717|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|pH|Bottom|562188|19|2004|2022|2004-07-28T09:45:00Z|2022-10-11T12:30:00Z|7.9|TRUE|TRUE|-0.08407|0.11575|-0.00195|7.98522|27.3963|0.004|0.00056|-0.00463|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Dissolved Oxygen|Bottom|74584|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|6.2|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Dissolved Oxygen Saturation|Bottom|75294|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|88.7|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Salinity|Bottom|70428|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|30.5|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Specific Conductivity|Bottom|70428|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|46.98|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Turbidity|Bottom|72027|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|5|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|Water Temperature|Bottom|75287|3|2024|2026|2024-01-01T00:00:00Z|2026-03-31T23:45:00Z|26.2|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01b|pH|Bottom|71881|3|2024|2026|2024-01-01T00:00:00Z|2026-03-25T09:45:00Z|7.9|FALSE|||||||||||1|2|Insufficient data
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen|Bottom|521982|22|2004|2026|2004-08-20T10:00:00Z|2026-03-31T23:45:00Z|6.1|TRUE|TRUE|0.24521|0|0.0319|5.46779|4.9313|0.9344|0.04312|0.01813|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|Bottom|524149|22|2004|2026|2004-08-20T10:00:00Z|2026-03-31T23:45:00Z|88.4|TRUE|TRUE|0.35942|0|0.52164|81.63012|3.3131|0.9859|0.67352|0.38234|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Salinity|Bottom|612796|22|2004|2026|2004-08-20T10:00:00Z|2026-03-31T23:45:00Z|33.7|TRUE|TRUE|-0.01157|0.81455|-0.00529|33.39311|3.639|0.9793|0.03066|-0.03855|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Specific Conductivity|Bottom|612803|22|2004|2026|2004-08-20T10:00:00Z|2026-03-31T23:45:00Z|51.31|TRUE|TRUE|-0.01172|0.81455|-0.00755|50.76735|3.4517|0.9833|0.04301|-0.05349|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Turbidity|Bottom|511169|22|2004|2026|2004-08-20T10:00:00Z|2026-03-31T23:45:00Z|5|TRUE|TRUE|-0.08544|0.09889|-0.06329|8.60091|6.1549|0.8628|0.00714|-0.15021|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Water Temperature|Bottom|661155|23|2004|2026|2004-07-14T10:15:00Z|2026-03-31T23:45:00Z|26.4|TRUE|TRUE|0.29235|0|0.05797|25.70541|6.1895|0.8604|0.07657|0.03981|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|pH|Bottom|596174|22|2004|2026|2004-07-14T10:15:00Z|2026-03-25T12:15:00Z|8|TRUE|TRUE|-0.23894|0|-0.00446|8.07145|11.518|0.4009|-0.00296|-0.00588|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen|Bottom|514210|22|2004|2026|2004-11-23T14:30:00Z|2026-03-31T23:45:00Z|5.9|TRUE|TRUE|0.15372|0.00223|0.01834|5.48331|9.6424|0.5628|0.03103|0.00548|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|Bottom|517535|22|2004|2026|2004-11-23T14:30:00Z|2026-03-31T23:45:00Z|84|TRUE|TRUE|0.20968|0.00002|0.30496|81.12804|6.3456|0.8493|0.4412|0.14343|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Salinity|Bottom|606608|23|2004|2026|2004-11-23T14:30:00Z|2026-03-29T09:45:00Z|30.9|TRUE|TRUE|-0.14574|0.00211|-0.09903|31.30577|3.2839|0.9864|-0.03583|-0.14908|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Specific Conductivity|Bottom|605719|23|2004|2026|2004-11-23T14:30:00Z|2026-03-29T09:45:00Z|47.56|TRUE|TRUE|-0.1449|0.00225|-0.13633|47.95684|3.2339|0.9873|-0.04671|-0.20403|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Turbidity|Bottom|491900|23|2004|2026|2004-11-23T14:30:00Z|2026-03-31T23:45:00Z|6|TRUE|TRUE|0.04007|0.34871|0.03409|7.55421|7.5944|0.7491|0.11241|-0.03395|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Water Temperature|Bottom|651183|23|2004|2026|2004-11-23T14:30:00Z|2026-03-31T23:45:00Z|26.4|TRUE|TRUE|0.19112|0.00005|0.04578|25.85537|3.3448|0.9853|0.0689|0.02475|1|1|1|Increasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|pH|Bottom|603667|23|2004|2026|2004-11-23T14:30:00Z|2026-03-31T23:45:00Z|7.9|TRUE|TRUE|-0.28427|0|-0.0068|8.00318|6.105|0.8663|-0.00461|-0.00849|-1|1|-1|Decreasing trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Dissolved Oxygen|Bottom|159166|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|5.8|TRUE|TRUE|-0.0339|0.82859|-0.02952|5.70626|13.36|0.2704|0.0912|-0.09363|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Dissolved Oxygen Saturation|Bottom|163658|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|84.1|TRUE|TRUE|0.06215|0.61343|0.24914|82.15548|16.2804|0.131|1.0932|-1.07721|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Salinity|Bottom|160786|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|28.2|TRUE|TRUE|0.14943|0.21011|0.45661|28.36032|4.2578|0.9618|1.27356|-0.19328|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Specific Conductivity|Bottom|160786|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|43.84|TRUE|TRUE|0.16667|0.1613|0.66416|43.88371|5.5732|0.9003|1.89351|-0.26511|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Turbidity|Bottom|155096|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|5|TRUE|TRUE|-0.14124|0.27902|-0.14026|6.03904|7.9348|0.7191|0.1605|-0.51484|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Water Temperature|Bottom|170819|6|2021|2026|2021-05-11T10:45:00Z|2026-03-31T23:45:00Z|26.9|TRUE|TRUE|0.0339|0.82859|0.08091|26.62747|10.48|0.4878|0.28629|-0.20559|0|1|0|No detectable trend
Estero Bay Aquatic Preserve|14|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|pH|Bottom|162510|6|2021|2026|2021-05-11T10:45:00Z|2026-03-25T11:15:00Z|7.8|TRUE|TRUE|-0.06322|0.71242|-0.00156|7.75841|9.5183|0.5742|0.0147|-0.01292|0|1|0|No detectable trend
Florida Keys National Marine Sanctuary|15|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|Salinity|Surface|86204|6|2003|2008|2003-06-21T00:00:00Z|2008-06-13T18:30:00Z|36.0726|TRUE|TRUE|0.23607|0.05428|0.16958|35.68299|7.8976|0.7224|0.36999|-0.00605|0|1|0|No detectable trend
Florida Keys National Marine Sanctuary|15|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|Specific Conductivity|Surface|86204|6|2003|2008|2003-06-21T00:00:00Z|2008-06-13T18:30:00Z|56.326|TRUE|TRUE|0.20656|0.09902|0.45366|55.00151|11.4918|0.403|0.68668|-0.02497|0|1|0|No detectable trend
Florida Keys National Marine Sanctuary|15|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|Water Temperature|Surface|86204|6|2003|2008|2003-06-21T00:00:00Z|2008-06-13T18:30:00Z|26.3845|TRUE|TRUE|0.25902|0.0392|0.16279|25.72826|16.6535|0.1186|0.24949|0.00144|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|5|National Data Buoy Center|KYWF1|Water Temperature|Surface|1581280|22|2005|2026|2005-02-01T21:00:00Z|2026-03-17T03:06:00Z|27.5|TRUE|TRUE|0.28285|0|0.05574|26.67095|11.0403|0.4399|0.07641|0.03872|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|5|National Data Buoy Center|LONF1|Water Temperature|Surface|205971|28|1992|2019|1992-11-09T00:00:00Z|2019-03-12T14:00:00Z|26.6|TRUE|TRUE|0.07349|0.08249|0.01488|26.34064|11.7066|0.3861|0.02834|-0.00212|0|1|0|No detectable trend
Florida Keys National Marine Sanctuary|15|5|National Data Buoy Center|MLRF1|Water Temperature|Surface|256798|33|1987|2019|1987-12-04T12:00:00Z|2019-03-31T23:00:00Z|26.5|TRUE|TRUE|0.10443|0.0043|0.0091|26.49442|4.4777|0.9538|0.01629|0.00278|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|5|National Data Buoy Center|SANF1|Water Temperature|Surface|117833|15|1991|2005|1991-05-18T17:00:00Z|2005-09-20T22:00:00Z|26.7|TRUE|TRUE|-0.03163|0.61992|-0.00402|26.68607|9.5036|0.5755|0.01962|-0.02435|0|1|0|No detectable trend
Florida Keys National Marine Sanctuary|15|5|National Data Buoy Center|SMKF1|Water Temperature|Surface|154326|21|1988|2008|1988-02-09T18:00:00Z|2008-02-18T15:00:00Z|26.8|TRUE|TRUE|0.33575|0|0.05837|26.24157|8.3988|0.6772|0.07267|0.04306|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|7|National Water Information System|245323080410100|Salinity|Surface|746|3|2002|2004|2002-01-30T00:00:00Z|2004-04-02T00:00:00Z|35|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|7|National Water Information System|245323080410100|Water Temperature|Surface|791|3|2002|2004|2002-01-30T00:00:00Z|2004-04-02T00:00:00Z|27.9|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|7|National Water Information System|245622080364200|Salinity|Surface|764|3|2002|2004|2002-01-31T00:00:00Z|2004-06-01T00:00:00Z|35|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|7|National Water Information System|245622080364200|Water Temperature|Surface|853|3|2002|2004|2002-01-31T00:00:00Z|2004-06-01T00:00:00Z|28.3|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|214|Water Temperature|Surface|136333|18|2002|2019|2002-09-18T13:00:00Z|2019-12-31T23:00:00Z|26.524|TRUE|TRUE|0.26514|0|0.06791|25.84188|3.192|0.9879|0.10064|0.03758|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|215|Water Temperature|Surface|133286|16|2003|2018|2003-01-01T00:00:00Z|2018-12-16T20:00:00Z|26.74|TRUE|TRUE|0.26176|0|0.05347|26.41753|6.0363|0.8709|0.07387|0.03145|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|216|Water Temperature|Surface|98535|17|2002|2018|2002-09-18T18:00:00Z|2018-12-16T19:00:00Z|26.256|TRUE|TRUE|0.30584|0|0.05566|25.8586|5.8143|0.8855|0.08699|0.03249|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|220|Water Temperature|Surface|126033|17|2003|2019|2003-01-15T17:00:00Z|2019-12-31T23:00:00Z|26.52|TRUE|TRUE|0.25481|0.00001|0.06288|25.93605|7.3706|0.7683|0.09267|0.03857|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|223|Water Temperature|Surface|133082|18|2002|2019|2002-09-18T11:00:00Z|2019-12-31T23:00:00Z|26.891|TRUE|TRUE|0.29736|0|0.07737|25.84244|3.2998|0.9861|0.10422|0.0541|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|225|Water Temperature|Surface|117692|17|2002|2019|2002-09-18T11:00:00Z|2019-12-31T23:00:00Z|26.818|TRUE|TRUE|0.31506|0|0.06079|26.32495|7.6051|0.7482|0.08029|0.03889|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|227|Water Temperature|Surface|105351|17|2003|2019|2003-01-15T21:00:00Z|2019-12-31T23:00:00Z|26.671|TRUE|TRUE|0.28849|0.00001|0.08292|26.06209|5.9567|0.8762|0.11524|0.04952|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|235|Water Temperature|Surface|128499|18|2002|2019|2002-09-19T12:00:00Z|2019-12-31T23:00:00Z|27.136|TRUE|TRUE|0.27601|0|0.07602|25.76626|5.9659|0.8756|0.10904|0.04942|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|237|Water Temperature|Surface|122250|18|2002|2019|2002-09-19T12:00:00Z|2019-12-31T23:00:00Z|26.378|TRUE|TRUE|0.3056|0|0.0894|25.73751|3.738|0.977|0.1235|0.05584|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|239|Water Temperature|Surface|111523|17|2002|2018|2002-09-19T12:00:00Z|2018-12-12T16:00:00Z|26.916|TRUE|TRUE|0.24361|0.00006|0.06853|25.95916|7.1798|0.7843|0.10385|0.03524|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|241|Water Temperature|Surface|127914|18|2002|2019|2002-09-19T12:00:00Z|2019-12-31T23:00:00Z|27.259|TRUE|TRUE|0.27009|0|0.08732|25.90535|9.8316|0.5456|0.1179|0.0564|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|243|Water Temperature|Surface|121593|18|2002|2019|2002-09-19T12:00:00Z|2019-12-10T16:00:00Z|26.622|TRUE|TRUE|0.30463|0|0.07387|26.0011|13.7133|0.2493|0.09603|0.04623|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|248|Water Temperature|Surface|111702|18|2002|2019|2002-09-19T12:00:00Z|2019-12-15T20:00:00Z|26.793|TRUE|TRUE|0.31293|0|0.08463|25.53841|9.7659|0.5516|0.11491|0.05032|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|255|Water Temperature|Surface|119939|18|2002|2019|2002-09-21T12:00:00Z|2019-12-31T23:00:00Z|26.353|TRUE|TRUE|0.2422|0.00003|0.06615|25.73331|12.2917|0.3421|0.10686|0.03427|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|260|Water Temperature|Surface|97832|16|2002|2019|2002-09-21T12:00:00Z|2019-12-31T23:00:00Z|27.07|TRUE|TRUE|0.28354|0.00001|0.07969|26.22474|4.7505|0.9426|0.11092|0.04583|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|267|Water Temperature|Surface|99735|18|2002|2019|2002-09-21T15:00:00Z|2019-12-31T23:00:00Z|26.573|TRUE|TRUE|0.24191|0.00018|0.05338|25.64436|12.6119|0.3194|0.09352|0.02652|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|269|Water Temperature|Surface|106458|17|2002|2019|2002-06-07T17:00:00Z|2019-12-31T23:00:00Z|26.744|TRUE|TRUE|0.20501|0.00101|0.05415|26.02084|7.807|0.7305|0.08749|0.02305|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|271|Water Temperature|Surface|133627|18|2002|2019|2002-06-07T19:00:00Z|2019-12-31T23:00:00Z|26.92|TRUE|TRUE|0.26476|0|0.07426|25.77095|7.2658|0.7772|0.1032|0.04442|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|273|Water Temperature|Surface|129817|18|2002|2019|2002-09-21T17:00:00Z|2019-12-31T23:00:00Z|27.161|TRUE|TRUE|0.23522|0.00004|0.05126|26.16077|7.9713|0.7159|0.07288|0.02674|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|276|Water Temperature|Surface|123833|18|2002|2019|2002-06-07T18:00:00Z|2019-12-31T23:00:00Z|26.867|TRUE|TRUE|0.21193|0.00021|0.0494|26.14803|9.2227|0.6013|0.08342|0.02348|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|284|Water Temperature|Surface|123977|17|2002|2019|2002-09-20T11:00:00Z|2019-12-31T23:00:00Z|26.86|TRUE|TRUE|0.28414|0|0.08648|25.1442|4.5665|0.9503|0.12569|0.04906|1|1|1|Increasing trend
Florida Keys National Marine Sanctuary|15|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|285|Water Temperature|Surface|121423|18|2002|2019|2002-09-20T11:00:00Z|2019-12-31T23:00:00Z|26.86|TRUE|TRUE|0.24913|0.00001|0.07226|26.17465|3.3|0.9861|0.10358|0.03735|1|1|1|Increasing trend
